cooling_capacity,evap_temp,cond_temp,refrigerant,application,cop,pressure_ratio,safety_factor,mass_flow,displacement_required,heat_rejection,compressor_model,compressor_type,compressor_displacement,compressor_capacity,compressor_power,condenser_model,condenser_type,condenser_capacity,evaporator_count,evaporator_capacity_each
569.1295909382025,-32.20635583914218,34.671352953318575,R717,hvac,2.031064010444247,12.486551457246254,1.1064193697555258,0.5361794409298513,2107.906641535407,865.6130200683995,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,290.0162197127606
362.50726851443636,0.20932180393767652,29.0747262309509,R410A,process_cooling,5.995679017436962,2.2888024636472855,1.1906070319745448,2.016263812671172,244.17168521159502,436.13045580578324,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,93.44690544771395
662.0838529949297,5.602158700704912,42.93746357795489,R410A,cold_storage,4.339627403829671,2.7309248191743656,1.1272250112239313,4.122266845019983,421.2836081517648,825.4788030753589,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,335.44198538432465
579.7050306805701,-38.265223212074105,25.449244744810375,R410A,blast_freezing,2.0243365394537136,8.845231199919517,1.194455904388897,3.376436912986016,1660.6668954762029,881.3502605264956,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,294.96544335689345
117.25683808053687,-28.526608045816445,43.91403305043893,R717,ice_making,1.8621377758406963,13.498469417511767,1.116729038481012,0.11301176140535135,375.52023704698456,181.01116422795403,BITZER-N320VLD,screw,320,150.0,42.5,BAC-VXC-292,evaporative,250.0,2,58.88391006243058
504.9800143794667,9.749705886447963,25.356090556105492,R717,blast_freezing,12.701680033728433,1.6632500456757189,1.125371461281422,0.4200187217247689,321.22612430308027,534.938268520454,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,247.9482336406083
494.6978386943006,-39.73483437016901,37.93552753023759,R717,cold_storage,1.6040974496767135,20.196639945942138,1.151014287788168,0.4690941248566817,2650.7389067761897,802.7055735858185,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,164.81948010946448
361.317250504082,-0.7070836150745166,35.54027663036991,R410A,hvac,4.524590126384763,2.7778005793706657,1.1819611651908615,2.0956212997157966,261.33398137915924,445.1047241530403,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,182.26840308856964
504.3818988814293,-24.18340857704305,41.05034391168165,R717,blast_freezing,2.1778475717103527,10.17671020356313,1.12421396412985,0.48798506229690053,1339.135842480758,756.6385629365234,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,172.84691600934056
131.68931785015644,1.4877331020279314,47.5648495807769,R717,blast_freezing,3.699517236230229,4.2046913139982145,1.1368229663066305,0.12275008212881534,124.30194066956957,165.85277784638075,BITZER-N320VLD,screw,320,150.0,42.5,BAC-VXC-292,evaporative,250.0,3,43.52044259561257
67.82712994512697,-20.38905273707134,41.65370734625614,R717,hvac,2.360850117816102,8.711867197798767,1.1960804828868237,0.06294621195693051,147.02428673907855,95.44002425087882,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,3,22.34748001233616
373.5629100304872,-4.50174559043176,48.05199139554979,R717,ice_making,3.089615056099718,5.3432318199974045,1.1303620777950845,0.360948639285365,452.9551365184598,503.67094795664457,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,126.8374751478421
192.75896123143116,-30.21705120631598,28.19050286884793,R717,process_cooling,2.4351958621599494,9.355359999203706,1.143142589393271,0.16923685871501068,607.0794255740288,266.44399244191834,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,3,62.96034092642808
259.79749997169796,-17.19430135148151,43.403122566078764,R717,hvac,2.465167921959742,7.941179551356635,1.1464877160005145,0.24522348252155682,502.1279343339382,365.68685034698603,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,4,65.03865853404636
789.038248590697,-6.143599120596441,26.82857001023764,R410A,process_cooling,5.073497525758844,2.6557802707660616,1.111528564501948,4.248427501279814,632.4749753659075,950.3423310397887,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,198.46717005749656
771.703545029514,7.809464654732274,49.29419450479517,R717,process_cooling,4.276841859430115,3.503874377330893,1.105925897206568,0.7248142798122383,591.2296195708423,949.5545486719758,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,256.5356798476658
485.4691747922432,-28.902200202498587,38.63758675943695,R717,blast_freezing,2.0376805639934097,11.888027115793202,1.1322603971682779,0.45561322789702846,1539.738698373874,725.0410521102999,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,243.17929895174063
342.64620272431637,-20.971258058994287,30.992015172440034,R717,cold_storage,2.93552687893749,6.601752167225954,1.1218787993358932,0.30604225434304533,732.4708792505235,457.960053635232,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-584,evaporative,565.0,4,85.39860660847688
579.9790316121431,2.333985469593074,47.535705304490854,R717,hvac,3.79603437073238,4.072580308153885,1.195674890581793,0.5527138094705237,543.4137248551992,743.517614025175,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,196.16334384564314
236.5374509004019,-38.55217414007406,46.49953590484064,R717,cold_storage,1.4252686252037938,23.96854708112973,1.1485644313723091,0.2334321628513579,1243.8061936787883,402.67007619527885,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,78.87965068355076
327.44572306448094,-20.164501547082168,49.42866789758902,R717,process_cooling,2.0366586391433787,10.617904090463718,1.189121285566725,0.31203908103159284,722.0354863624488,477.7012339049425,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-584,evaporative,565.0,4,80.09744101796751
711.7612087668431,-1.8621034552555784,43.04645243045529,R717,hvac,3.7717879027071235,4.223649896638207,1.1486224035925972,0.6307715344951914,719.2888541298554,863.6158685221976,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,341.3160802505452
561.1213086023255,6.294522596743718,35.92458727699419,R410A,process_cooling,5.825861045971528,2.2540110983678483,1.195938044526685,3.317190722341935,331.80975350329913,682.34882516727,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,194.12786233284325
159.56074001215163,-25.588973549824143,38.03417652986919,R410A,cold_storage,2.050918439893174,7.162638337944079,1.1642002145871129,1.0137928411459893,300.25753328716155,240.25243938834504,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,80.75243043667318
439.0122606493722,-26.24482135083734,25.004468691264904,R410A,process_cooling,2.8065513822789776,5.269272862699513,1.1855032366759524,2.396726389779928,727.7823382361007,589.438348762731,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,144.86331995846768
97.3447639432355,-8.895325821389907,43.552548370158696,R717,cold_storage,3.048491534386217,5.637837751295802,1.1870175795929185,0.09290044064207344,137.33036738895646,132.14887544312518,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,4,24.876841451028355
206.33290000430273,-33.39561398716351,32.049894178383404,R717,cold_storage,2.076026082839928,12.280101670934144,1.1903182892260638,0.1849290745084986,768.5826399927939,299.3925091150669,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-438,evaporative,425.0,3,67.35385647921528
273.1986844530773,-32.57339085646201,33.68492892626516,R410A,cold_storage,1.9207932747231542,8.551062246649442,1.111080638221225,1.653293619839839,643.1870968586651,411.3127693623321,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,135.2452445087555
311.1072712342159,-34.82115415389654,47.562317643896904,R410A,blast_freezing,1.3159176020799501,13.169182137545045,1.1525704010201159,2.2687868764703896,966.9288027036022,548.2425486656907,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,155.75727291645035
69.17056517404983,-37.70976862762843,47.006205148574864,R410A,blast_freezing,1.2516712432096315,14.748971570219341,1.177164413041842,0.5197574748599069,249.72411275781897,128.01909373306046,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-120,air_cooled,125.0,2,35.58197465341789
478.5096777568622,0.12233905021000879,27.013326250303628,R717,process_cooling,6.826899436631879,2.473015983316521,1.18873890294257,0.4147331682994554,440.64616398924085,552.70339480808,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,160.6958381237589
361.8697774695138,-3.040770661780016,48.58896477351129,R410A,blast_freezing,2.7684847609666168,4.097926054561977,1.1308136913368168,2.3946750728117117,322.00038844650624,486.30134491632884,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,178.62854012087027
108.39520081620307,6.705268217833286,37.278093614230635,R410A,cold_storage,5.605032001985155,2.3019735320061776,1.1559358314252277,0.603286908465097,59.583795170978675,123.20402067537883,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-120,air_cooled,125.0,4,26.137741590471823
580.5238655363722,-11.639969070853649,45.596420495005574,R717,process_cooling,2.7074979015586225,6.661584692132313,1.1969877568799192,0.5542100680676518,910.2313354119971,802.5072641610004,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,293.02602339815564
603.7430021985682,-12.03847660776475,41.65791419919812,R410A,cold_storage,2.644584334804196,4.719631192393649,1.188579440295391,3.823205106078456,694.3853376372533,836.2486778606183,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,151.69975162542954
248.82931385519572,-26.74295066797234,26.982483223885346,R410A,blast_freezing,2.628686105896051,5.663801359057756,1.1413528404605475,1.3510759132513972,418.15049016503735,331.6138800198944,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,120.11355811600585
560.3220030770195,-10.687270317143792,32.36250173453077,R717,blast_freezing,3.837463129834611,4.425552913305189,1.1061840857992689,0.49409029785695907,782.1587708679549,699.763055705423,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,277.55404576921006
244.20099682972418,-27.069212248613056,43.51083742268787,R410A,ice_making,1.7300733753250572,8.673014883394712,1.1613396535057854,1.6244300999360188,509.0826182606083,381.1185115018909,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,120.75920661187921
579.3081893073123,-8.598381936074087,28.167499226306806,R717,hvac,4.647486802624792,3.590219822090914,1.1407226816412248,0.5166172038936471,755.1459927581535,719.6550384900967,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,148.0564457570176
713.210409960491,-30.912062076187244,31.381580125490057,R717,hvac,2.238259922312025,10.643806048433754,1.1706263066126503,0.6203509930964984,2297.2387977691874,986.9707782809181,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,341.0932399679107
294.8982832454573,-1.5865861600139866,45.83233687413299,R717,cold_storage,3.5372511082615676,4.505312808539493,1.113465269561879,0.2820159458326978,318.42962794635883,386.6082770737695,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,100.46689239161014
525.3445550157429,-10.855185879093064,28.981944622797077,R410A,blast_freezing,3.9869541748735147,3.29973103787203,1.1617060353848658,3.0237104819364684,527.3684749174416,686.0898545752677,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,274.25646137069276
440.31610831352594,-33.109563748493265,42.52362136975745,R717,process_cooling,1.7200245175686986,16.275464303521098,1.1302692873414244,0.420111073837653,1722.7308814732423,692.2515413336746,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,218.8747961145113
554.950514776809,-27.635697172971078,26.57569698071511,R717,cold_storage,2.7037855444673404,7.866720689007473,1.144729845718284,0.48696607863133895,1554.8772434401124,752.2437895291272,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,183.0474847625744
634.3877110018158,-11.66603332446978,44.15378060175762,R717,cold_storage,2.793222229077681,6.415412046433071,1.1089219740034852,0.5929913604966068,974.9108845645344,857.2904511291896,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,315.64229568647386
313.20587358353754,-22.90239091020372,45.95177100452102,R410A,process_cooling,1.79573675010416,7.7988276782995705,1.1599536517719895,2.1490617919003085,575.4043124756395,488.64897145014925,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,156.93267899793128
571.119547769383,-22.264133143925655,44.16674333654977,R410A,ice_making,1.9076357002065922,7.295553718962647,1.1820099267305983,3.8946534149417698,1018.3932325590396,888.5492608297291,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,145.73939672278544
476.8941620593068,-15.12700586257396,47.902988447497904,R717,ice_making,2.364023928338347,8.195204519101642,1.1096894156158368,0.4528250838287158,853.127369636859,671.0105457549427,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,235.7719534883927
570.3392063940026,-23.42937937554437,36.616142899292186,R410A,hvac,2.2430368676315675,6.35541772020504,1.1609689621582575,3.458986956846571,944.4890047460702,814.2601951832468,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,140.79516454701562
309.7078112299584,-27.35121979922635,47.31269964992538,R717,cold_storage,1.7981645078769455,13.974825782929543,1.178530168139644,0.3019819532057823,952.0943312107185,482.58539485866896,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-584,evaporative,565.0,3,103.37347055088414
551.4685760863974,-27.015183667824182,34.52185718968601,R717,cold_storage,2.315953965308826,9.665450292800742,1.1780866133942296,0.5030707703522492,1562.6130534457711,785.3644094050369,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,182.84007530490774
792.3662918216122,6.54474346732821,46.93005323668352,R717,cold_storage,4.396793076385488,3.443087797892212,1.1183718398240912,0.741878459851331,631.4111147983637,976.4500604799574,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,265.1728415121349
65.42738333190775,-22.682341033144336,43.628851309264405,R410A,ice_making,1.9143889430243717,7.319754506976659,1.1347517802723104,0.43325264537105423,115.05789552446352,99.25831126767133,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-120,air_cooled,125.0,2,32.60014660172837
287.58519795944187,-19.659043261578855,49.21066391258624,R410A,process_cooling,1.7829804604197594,7.436619902645467,1.131519638614406,2.1150609328531016,502.7256943911766,466.3627210397133,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,99.59533563722083
241.52937884011732,-1.1912906160000887,37.12520776608737,R717,process_cooling,4.554979658429899,3.4943267595841108,1.1940443428177554,0.20764707891994735,231.16614945369653,281.6110948880503,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-292,evaporative,250.0,4,57.728960665798475
185.13027597615437,-13.312456806529262,28.065451018884026,R410A,ice_making,3.7876350671653336,3.512726831486088,1.1115186932271566,1.061580857518529,201.4790380186912,244.141073129937,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,96.57349369255842
724.3620118675116,-14.642090135405077,43.51015959296181,R717,ice_making,2.623345117116605,7.139789098240231,1.1647240857536258,0.6735353510686504,1244.6601827163033,989.6549192916766,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,179.1304938004542
510.96142693847275,-12.75874653190667,29.965847240230694,R717,ice_making,3.8399810282080713,4.491691057426271,1.115926012086697,0.4668544423683851,800.9312829667596,666.3059882448226,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,132.1597305304331
214.30598838474236,-6.333134083663623,33.01200741751634,R717,blast_freezing,4.33505670996647,3.7867186905103374,1.1908387793728816,0.19030032506930886,255.50658224598186,263.67477880223925,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-292,evaporative,250.0,3,71.41724266712033
175.52764103927294,-6.650819254598787,49.28398481452204,R717,process_cooling,2.838137475554456,6.003044555715108,1.1827237994746438,0.17077457506668914,232.01747833807613,241.43092261978413,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,3,59.50925881881563
111.21256037117566,-3.610648257570304,27.25705790910768,R717,ice_making,5.775737272065072,2.870407139721337,1.1712574160329547,0.09779194279289952,118.79052601682082,132.71911650703876,BITZER-N320VLD,screw,320,150.0,42.5,BAC-VXC-116,evaporative,105.0,2,56.56585528231568
620.7980981517344,2.0961775082784655,42.13811684113307,R410A,cold_storage,3.964180540348422,2.9862918368703504,1.192598467132518,3.7910873771976528,432.4023891658301,774.2682358908089,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,309.14861463850167
507.0385167464381,-2.3085767301470383,35.846391968507106,R717,hvac,4.559090689181131,3.5155472283831415,1.1577660803320031,0.46174094673948174,535.0607292129372,628.8805180952372,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,128.9385024890526
599.8323622984232,-13.230980521476525,37.38264389708718,R717,hvac,3.1309309573885877,5.679386345347637,1.125981980786149,0.5367859057087339,938.1246599509744,776.078091986688,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,2,294.10403473412725
392.68200033565955,-25.11063791790791,32.489041531489335,R410A,ice_making,2.38474736203444,6.120009550885111,1.1450829938912734,2.333336434076654,678.6605003943761,560.4572877624015,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,98.71852279995696
195.95375981054423,-3.4306155909502465,25.65656113382196,R410A,hvac,5.917876359189905,2.3535656342224636,1.1573124993745683,1.0438465340374588,142.15303746163073,231.6264134019372,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,99.07205657227065
24.46983731696788,4.8146433567784115,33.89741023692199,R717,ice_making,6.361037364531152,2.553565412403325,1.1673436442808987,0.021715209265993525,19.599903032464496,28.50832459861037,BITZER-4CC-9.2Y,reciprocating,48,25.0,8.0,BAC-VXC-116,evaporative,105.0,4,6.158864199145842
26.142525341663518,-11.278694513662387,47.387284123089856,R717,hvac,2.628463531091775,6.882957200199609,1.1820987549354616,0.02440389341768644,39.52379914300959,35.33936866314198,BITZER-4CC-9.2Y,reciprocating,48,25.0,8.0,BAC-VXC-116,evaporative,105.0,2,12.799941483072711
562.4187985739172,8.226820079961428,32.77018025988,R410A,ice_making,7.304074595313922,1.964510893911273,1.1675332450842866,3.1068815663561433,292.81490005629576,641.5517108068384,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,141.0735627040471
467.132146060972,-32.99214342943897,49.78508417734639,R717,cold_storage,1.5215824321666243,19.631049090837184,1.1638071722939314,0.44766765111975615,1825.6586393062016,746.3575869995113,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,112.59245166902467
86.4552459039764,1.950382659492746,44.294538389743664,R717,process_cooling,4.096993285633529,3.788432959843873,1.1441837396139825,0.0831623803702271,82.86309165999485,111.78072871320823,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,2,44.925004736818536
184.66898230454254,-19.526552882155965,29.29943429153316,R717,hvac,3.185248378889904,5.8871729748093475,1.194998969579562,0.16248475888251246,366.13628489990253,240.47034398250682,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,3,61.004565241162595
198.92726944990716,-10.81213634490068,49.045695575736445,R717,hvac,2.5669242739495393,7.053052798946176,1.1558304167802966,0.19244000559842137,306.10642868005135,278.45869881361114,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,2,100.1959024610308
298.4339998969252,-34.84633481891295,47.2112091028858,R410A,ice_making,1.3263217387234394,13.076014968400994,1.141464103152149,2.1128459007578386,901.398341224153,511.2700680946118,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,72.87347600987971
60.179591962315904,-36.1378967745809,25.99146928844858,R410A,process_cooling,2.107923814886064,8.169600595283985,1.1188550836869817,0.33886507894177476,152.4733570133568,87.38019748473613,COPELAND-ZP61K5E,screw,61,55.0,18.5,GUNTNER-GACV-120,air_cooled,125.0,3,19.7549672169463
577.2808577287445,-12.992939687989683,41.025110010621745,R410A,ice_making,2.6229536040169683,4.807459807576658,1.1772861040988862,3.5643814067806807,669.043326678055,785.1429854770831,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,3,189.47649243445957
489.4076927944163,-11.048748340126227,37.676413476983114,R410A,hvac,3.0439835789100407,4.138112007396987,1.1066318516250517,2.903852262892915,509.82122991166887,641.4911846332002,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,241.43132556503988
440.2480777761289,-15.68115432571922,26.15138548966058,R717,ice_making,3.8891552844906983,4.52905234558792,1.1924627529241425,0.38731018448501403,746.0631779566199,558.3339494689028,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,148.04516688706107
563.6149710142613,-6.206074897014403,32.91545606302883,R410A,blast_freezing,4.094967154148584,3.1140757776173684,1.1612297854200837,3.142239383576785,468.762598795273,690.0873307024127,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,138.6606069883822
293.7907006431147,-9.182262911898235,29.113310169939215,R717,hvac,4.424327095818457,3.781523170281528,1.1883724735730843,0.2533896524535888,378.67868639216994,354.4879309087483,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,96.37880915338069
617.4024325198903,-19.679847687099365,28.24265808687008,R717,cold_storage,3.255279690899657,5.742319256154775,1.1729300452968776,0.55187117922213,1251.497757455379,816.0504988766173,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,208.0922844643028
180.57164403199502,6.254420286966592,30.425094625570804,R717,blast_freezing,7.842099309207012,2.190957489140633,1.1945343133851771,0.16004093339225287,137.552757361317,208.017804315624,BITZER-S6H-25.2,screw,418,190.0,55.0,BAC-VXC-292,evaporative,250.0,3,61.497321789019594
414.9572674466197,9.28603310115873,35.116535200206414,R410A,hvac,6.877769845739229,2.0191654001718295,1.1995465273122692,2.246487586630714,204.9739499753104,457.6514626168616,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,199.7787121914413
262.5484420942518,-11.523766302518293,27.056417493310622,R717,ice_making,4.346236458095724,3.910421142452072,1.1989819388014855,0.23270237241142805,380.4707822337308,328.58357291130926,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,3,89.04094904344247
691.1295746439309,-11.410798032293265,49.07712599454316,R717,ice_making,2.527363051439162,7.234500336117605,1.1818268220830246,0.6738276325058153,1096.9042076810667,978.4215532216897,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,233.68036748540362
769.8878379783346,-20.35760661994693,41.043447626159704,R410A,cold_storage,2.1649898914564623,6.29627750523806,1.1085515633628982,4.84184002275733,1180.4604572625408,1106.1816365278485,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,378.33802687052
45.91159248634761,0.7150267427445343,47.72043285549198,R410A,ice_making,3.16538982802012,3.5589224291099875,1.157805652396661,0.30687648940813766,36.568829098924425,61.45292544463466,COPELAND-ZP61K5E,screw,61,55.0,18.5,GUNTNER-GACV-060,air_cooled,65.0,3,15.566567447140569
548.5692433377887,8.766719605312133,44.24894317956849,R410A,hvac,4.625043396615799,2.5608115948867605,1.1951730824818032,3.400741113100616,315.2536071767911,666.9750474077463,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,4,137.10065510679487
703.2158604434143,-38.32970805798403,28.488959329263736,R410A,cold_storage,1.8849760660894341,9.608713333143168,1.1464033693845226,4.1186083016779795,2031.223233023027,1069.1401398905007,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,349.2756142204039
272.479945251622,-15.92020390754547,45.00467678541132,R717,process_cooling,2.461026354880846,7.849013761208834,1.1620257861338563,0.2517005924335838,489.5200385007223,373.33600039893446,BITZER-CSH8561-90,screw,856,300.0,82.5,BAC-VXC-438,evaporative,425.0,2,132.73370988809117
180.06111224182237,-6.121678767921779,46.520718640223876,R410A,cold_storage,2.7041212708096802,4.323958963266942,1.1407031673615653,1.2420769932747688,184.77723629331192,258.6198100850734,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,94.40016651384352
78.65005271528895,-32.208652732462795,48.89260763250559,R717,process_cooling,1.5711248130551296,18.444336173325077,1.183927294736611,0.07603273448154638,298.94286769352664,125.88441840106609,BITZER-6FE-35Y,screw,232,100.0,30.0,BAC-VXC-116,evaporative,105.0,3,25.641194380851175
46.69932039820313,-16.7397212025481,29.496109741281956,R410A,process_cooling,3.262813603287674,4.1252508032889,1.125608243275305,0.25745620310823925,55.10739137068542,59.90034584063204,COPELAND-ZP61K5E,screw,61,55.0,18.5,GUNTNER-GACV-060,air_cooled,65.0,4,11.462128152853992
638.4854282226269,-25.378243670332065,34.61781627915399,R717,cold_storage,2.4093711257813135,8.974764058466244,1.1562393162025117,0.5985588807376702,1730.0551734151027,925.1568235457268,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,163.4499483361326
234.40576554828542,-9.032271989945087,37.60615078786769,R410A,ice_making,3.2353602525686638,3.8528104908359557,1.1351699963319635,1.4022840228659892,229.91270253000397,306.95372460230556,COPELAND-ZP91K5E,screw,91,80.0,27.0,GUNTNER-GACV-240,air_cooled,250.0,2,117.23983566143022
379.92905473879114,-16.873963507526305,25.510763099656504,R717,hvac,3.8107014199874287,4.6744987648182725,1.1887075723736775,0.32526583537643133,657.4225737107658,471.4563001904769,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,4,93.363682119902
669.8404032844406,-34.64060002679589,45.62812185583735,R717,hvac,1.5748811620217846,19.120449529286308,1.1390365791580026,0.6524689451546878,2876.159118890571,1092.6249806412811,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,222.76167207852063
542.4696016155322,-15.462098055077075,43.616623089715546,R717,blast_freezing,2.563350926430078,7.414290972981843,1.1548501796409822,0.5329366273242763,1017.604028432065,786.9170483076281,BITZER-CSH9563-160,screw,1417,500.0,135.0,BAC-VXC-584,evaporative,565.0,3,188.6936001579694
